idade,serie,turno,score_risco,nivel_risco,evasao
18,2ano,matutino,0.3223363,Médio,0
15,1ano,matutino,0.0055477303,Baixo,0
17,3ano,vespertino,0.003238425,Baixo,0
17,1ano,noturno,0.99479216,Alto,1
16,2ano,matutino,0.106450535,Baixo,0
15,1ano,matutino,0.04270033,Baixo,0
16,2ano,matutino,0.0016415173,Baixo,0
18,2ano,matutino,0.97175646,Alto,1
17,3ano,matutino,0.0026248805,Baixo,0
15,1ano,noturno,0.6122268,Alto,0
17,3ano,vespertino,0.0042342227,Baixo,0
16,2ano,matutino,0.3415899,Médio,0
17,3ano,vespertino,0.09338779,Baixo,0
18,3ano,noturno,0.99901974,Alto,1
17,3ano,matutino,0.23735476,Baixo,0
17,1ano,matutino,0.31804204,Médio,0
17,1ano,noturno,0.99117965,Alto,1
15,1ano,matutino,0.99171054,Alto,1
15,1ano,noturno,0.0067475364,Baixo,0
17,2ano,noturno,0.5523634,Alto,0
18,3ano,noturno,0.8505325,Alto,0
17,3ano,matutino,0.4454119,Alto,0
17,2ano,matutino,0.2137584,Baixo,0
16,2ano,noturno,0.01796425,Baixo,0
17,3ano,vespertino,0.030638652,Baixo,0
17,3ano,matutino,0.0023207888,Baixo,0
15,1ano,vespertino,0.98957574,Alto,1
18,2ano,matutino,0.98259383,Alto,1
17,3ano,vespertino,0.10082386,Baixo,0
17,1ano,noturno,0.9935361,Alto,1
16,2ano,vespertino,0.08683597,Baixo,0
17,3ano,vespertino,0.0032750054,Baixo,0
18,3ano,noturno,0.19916455,Baixo,0
17,3ano,vespertino,0.07857074,Baixo,0
18,3ano,matutino,0.1797842,Baixo,0
15,1ano,vespertino,0.0058631315,Baixo,0
16,1ano,matutino,0.0012370257,Baixo,0
18,2ano,matutino,0.99961215,Alto,1
16,2ano,vespertino,0.01308614,Baixo,0
16,2ano,matutino,0.9945314,Alto,1
16,2ano,matutino,0.35655797,Médio,1
19,2ano,vespertino,0.9975007,Alto,1
17,3ano,matutino,0.1475127,Baixo,0
15,1ano,vespertino,0.004519597,Baixo,0
18,1ano,matutino,0.99134505,Alto,1
15,1ano,vespertino,0.10800111,Baixo,0
15,1ano,noturno,0.012188959,Baixo,0
17,3ano,matutino,0.26755995,Médio,0
16,2ano,noturno,0.011768335,Baixo,0
15,1ano,matutino,0.12476144,Baixo,0
17,3ano,matutino,0.001174411,Baixo,0
16,2ano,matutino,0.12427087,Baixo,0
15,1ano,matutino,0.0019102177,Baixo,0
17,1ano,matutino,0.99435437,Alto,1
16,1ano,noturno,0.8821928,Alto,0
16,2ano,noturno,0.0031057706,Baixo,0
15,1ano,noturno,0.7706869,Alto,0
16,1ano,noturno,0.9908427,Alto,1
17,1ano,matutino,0.071268566,Baixo,0
16,2ano,matutino,0.083007194,Baixo,0
17,1ano,matutino,0.9986292,Alto,1
17,3ano,vespertino,0.19672918,Baixo,0
15,1ano,noturno,0.006587893,Baixo,0
16,2ano,matutino,0.0020672588,Baixo,0
18,2ano,matutino,0.97785234,Alto,1
18,2ano,matutino,0.52589864,Alto,0
15,1ano,noturno,0.0072789607,Baixo,0
17,3ano,vespertino,0.0024128512,Baixo,0
17,3ano,vespertino,0.0900844,Baixo,0
16,1ano,vespertino,0.0038736684,Baixo,0
15,1ano,matutino,0.18955763,Baixo,1
17,3ano,matutino,0.059777744,Baixo,0
17,2ano,noturno,0.19799882,Baixo,0
15,1ano,noturno,0.019765545,Baixo,0
16,1ano,matutino,0.0025248828,Baixo,0
16,2ano,matutino,0.99861896,Alto,1
18,3ano,matutino,0.0023345728,Baixo,0
16,2ano,matutino,0.9869713,Alto,1
17,3ano,matutino,0.2645067,Médio,0
17,2ano,matutino,0.8878026,Alto,0
17,1ano,vespertino,0.99061805,Alto,1
16,2ano,noturno,0.0041801017,Baixo,0
16,1ano,vespertino,0.0067999177,Baixo,0
16,1ano,vespertino,0.14671333,Baixo,0
16,1ano,noturno,0.0015314224,Baixo,0
17,1ano,noturno,0.6152491,Alto,0
18,3ano,matutino,0.16143394,Baixo,0
15,1ano,matutino,0.24843793,Médio,0
17,2ano,matutino,0.07900719,Baixo,0
16,2ano,noturno,0.63174254,Alto,0
16,2ano,matutino,0.5598697,Alto,0
19,3ano,matutino,0.996218,Alto,1
18,3ano,vespertino,0.19604377,Baixo,0
17,3ano,vespertino,0.11079949,Baixo,0
15,1ano,vespertino,0.14057608,Baixo,0
17,2ano,noturno,0.011073675,Baixo,0
16,2ano,vespertino,0.032683797,Baixo,0
15,1ano,noturno,0.86300474,Alto,1
18,1ano,matutino,0.997883,Alto,1
15,1ano,noturno,0.0026632978,Baixo,0
18,2ano,vespertino,0.99926263,Alto,1
18,2ano,matutino,0.99229217,Alto,1
15,1ano,noturno,0.0028637075,Baixo,0
18,3ano,noturno,0.44442675,Alto,0
20,3ano,noturno,0.91787386,Alto,1
16,1ano,noturno,0.029599767,Baixo,0
20,3ano,matutino,0.99923074,Alto,1
15,1ano,matutino,0.0010450901,Baixo,0
19,3ano,matutino,0.6152919,Alto,0
17,3ano,noturno,0.0020620723,Baixo,0
15,1ano,noturno,0.010471675,Baixo,0
18,3ano,noturno,0.007934833,Baixo,0
17,3ano,noturno,0.0069099218,Baixo,0
17,3ano,vespertino,0.109275945,Baixo,0
18,3ano,matutino,0.005092616,Baixo,0
16,2ano,matutino,0.04063499,Baixo,0
15,1ano,vespertino,0.047061794,Baixo,0
18,3ano,noturno,0.30377516,Médio,0
17,2ano,matutino,0.027508028,Baixo,0
17,2ano,noturno,0.01092968,Baixo,0
17,2ano,vespertino,0.013119338,Baixo,0
17,2ano,matutino,0.29588494,Médio,0
16,1ano,noturno,0.007387568,Baixo,0
17,3ano,vespertino,0.018941913,Baixo,0
15,1ano,vespertino,0.122093946,Baixo,0
17,3ano,matutino,0.12229323,Baixo,0
18,3ano,matutino,0.0017125175,Baixo,0
16,2ano,matutino,0.001235745,Baixo,0
16,2ano,vespertino,0.0058242735,Baixo,0
15,1ano,noturno,0.810305,Alto,1
19,3ano,noturno,0.99329776,Alto,1
17,3ano,noturno,0.008125673,Baixo,0
15,1ano,matutino,0.2018201,Baixo,0
16,1ano,noturno,0.0028608725,Baixo,0
15,1ano,matutino,0.8092867,Alto,1
17,2ano,matutino,0.0035490047,Baixo,0
17,3ano,vespertino,0.0027410304,Baixo,0
17,3ano,noturno,0.0027695482,Baixo,0
17,1ano,noturno,0.99870193,Alto,1
19,3ano,noturno,0.44521937,Alto,0
16,2ano,matutino,0.08628042,Baixo,0
18,3ano,matutino,0.0019301873,Baixo,0
15,1ano,matutino,0.001345342,Baixo,0
17,2ano,vespertino,0.22431453,Baixo,0
17,3ano,vespertino,0.03407861,Baixo,0
16,1ano,matutino,0.002412571,Baixo,0
18,2ano,vespertino,0.9974668,Alto,1
17,3ano,vespertino,0.94917935,Alto,1
15,1ano,vespertino,0.0016643045,Baixo,0
17,1ano,matutino,0.99733233,Alto,1
16,2ano,matutino,0.44129628,Alto,0
15,1ano,vespertino,0.037071,Baixo,0
16,1ano,vespertino,0.9448551,Alto,1
16,2ano,matutino,0.00081102503,Baixo,0
17,3ano,matutino,0.08848404,Baixo,0
15,1ano,noturno,0.017591182,Baixo,0
17,1ano,noturno,0.9951632,Alto,1
20,3ano,matutino,0.26139915,Médio,0
16,2ano,vespertino,0.6756107,Alto,0
17,3ano,vespertino,0.023625739,Baixo,0
16,2ano,matutino,0.16099474,Baixo,0
19,3ano,matutino,0.99760145,Alto,1
17,2ano,noturno,0.006113729,Baixo,0
17,1ano,vespertino,0.97048295,Alto,1
18,3ano,matutino,0.0042804983,Baixo,0
16,2ano,noturno,0.790847,Alto,1
15,1ano,vespertino,0.0016711417,Baixo,0
15,1ano,vespertino,0.003275737,Baixo,0
16,2ano,matutino,0.3665764,Médio,0
15,1ano,matutino,0.04476306,Baixo,0
15,1ano,matutino,0.0016385722,Baixo,0
16,1ano,noturno,0.0049704737,Baixo,0
16,2ano,vespertino,0.7869055,Alto,1
18,2ano,noturno,0.3767907,Médio,0
17,2ano,matutino,0.992278,Alto,1
15,1ano,noturno,0.0026257618,Baixo,0
16,1ano,vespertino,0.0030331656,Baixo,0
16,2ano,vespertino,0.94798046,Alto,1
16,2ano,matutino,0.050845027,Baixo,0
17,2ano,vespertino,0.0013889378,Baixo,0
17,1ano,matutino,0.9862802,Alto,1
15,1ano,matutino,0.0022959318,Baixo,0
15,1ano,noturno,0.117288515,Baixo,0
16,2ano,matutino,0.03396246,Baixo,0
18,2ano,matutino,0.9354152,Alto,1
18,3ano,noturno,0.9463411,Alto,1
17,2ano,matutino,0.0043817353,Baixo,0
16,2ano,vespertino,0.0007447099,Baixo,0
16,2ano,noturno,0.993824,Alto,1
15,1ano,vespertino,0.040657964,Baixo,0
17,2ano,matutino,0.7387229,Alto,0
15,1ano,vespertino,0.0027942131,Baixo,0
16,2ano,vespertino,0.9807536,Alto,1
17,1ano,matutino,0.99963474,Alto,1
17,3ano,noturno,0.98921293,Alto,1
17,3ano,noturno,0.7532527,Alto,1
15,1ano,matutino,0.0018627129,Baixo,0
16,2ano,matutino,0.5718094,Alto,0
17,3ano,vespertino,0.056653764,Baixo,0
15,1ano,vespertino,0.0008132174,Baixo,0
18,3ano,noturno,0.048058875,Baixo,0
16,2ano,matutino,0.004469668,Baixo,0
17,3ano,matutino,0.0020973815,Baixo,0
17,3ano,vespertino,0.15895918,Baixo,0
15,1ano,noturno,0.0040426445,Baixo,0
16,2ano,matutino,0.0040609725,Baixo,0
16,2ano,noturno,0.004429089,Baixo,0
15,1ano,matutino,0.019063057,Baixo,0
16,1ano,matutino,0.002194432,Baixo,0
18,3ano,vespertino,0.11379679,Baixo,0
17,1ano,matutino,0.47490296,Alto,1
16,2ano,vespertino,0.0020215597,Baixo,0
18,3ano,matutino,0.095696785,Baixo,0
18,1ano,vespertino,0.9976286,Alto,1
16,2ano,matutino,0.27059585,Médio,0
17,3ano,noturno,0.834022,Alto,1
16,2ano,noturno,0.91401184,Alto,1
15,1ano,matutino,0.0009777765,Baixo,0
15,1ano,matutino,0.98915416,Alto,1
18,3ano,noturno,0.011185602,Baixo,0
16,1ano,matutino,0.23731326,Baixo,0
17,2ano,noturno,0.99380094,Alto,1
16,1ano,vespertino,0.728958,Alto,0
16,2ano,noturno,0.0052755703,Baixo,0
18,3ano,matutino,0.2533861,Médio,0
16,2ano,matutino,0.738017,Alto,0
17,3ano,matutino,0.9222596,Alto,1
15,1ano,matutino,0.0039090025,Baixo,0
16,2ano,matutino,0.0038185187,Baixo,0
17,3ano,noturno,0.0060559604,Baixo,0
17,2ano,matutino,0.007608238,Baixo,0
16,1ano,matutino,0.94775254,Alto,1
17,3ano,matutino,0.0043090293,Baixo,0
16,2ano,matutino,0.3993826,Alto,0
16,2ano,vespertino,0.041225486,Baixo,0
18,3ano,matutino,0.0069802594,Baixo,0
15,1ano,noturno,0.0053728027,Baixo,0
15,1ano,noturno,0.11476272,Baixo,0
16,1ano,matutino,0.0027330378,Baixo,0
17,2ano,noturno,0.049628783,Baixo,0
15,1ano,matutino,0.107024975,Baixo,0
16,2ano,matutino,0.004269763,Baixo,0
15,1ano,noturno,0.008529571,Baixo,0
16,2ano,noturno,0.34112248,Médio,0
15,1ano,matutino,0.0014335717,Baixo,0
16,1ano,vespertino,0.0034985694,Baixo,0
16,1ano,matutino,0.11740972,Baixo,0
17,3ano,vespertino,0.9878248,Alto,1
16,2ano,vespertino,0.026459306,Baixo,0
18,1ano,matutino,0.9995617,Alto,1
19,3ano,noturno,0.94068736,Alto,1
16,2ano,vespertino,0.0018555633,Baixo,0
15,1ano,matutino,0.0008711577,Baixo,0
17,3ano,noturno,0.8946795,Alto,1
16,1ano,vespertino,0.040756673,Baixo,0
15,1ano,matutino,0.003689744,Baixo,0
17,2ano,vespertino,0.0011499719,Baixo,0
17,1ano,noturno,0.9991596,Alto,1
15,1ano,noturno,0.0012555359,Baixo,0
17,3ano,matutino,0.9883817,Alto,1
17,1ano,vespertino,0.31193104,Médio,0
17,3ano,noturno,0.009330486,Baixo,0
17,3ano,noturno,0.00320476,Baixo,0
16,2ano,matutino,0.4972817,Alto,0
18,3ano,vespertino,0.0039706156,Baixo,0
17,3ano,noturno,0.95518297,Alto,1
17,3ano,matutino,0.9870056,Alto,1
17,1ano,matutino,0.19024527,Baixo,0
17,1ano,vespertino,0.083750665,Baixo,0
18,2ano,vespertino,0.77372247,Alto,1
17,2ano,vespertino,0.0038219865,Baixo,0
17,1ano,matutino,0.99526346,Alto,1
16,2ano,noturno,0.013491122,Baixo,0
15,1ano,matutino,0.0018993447,Baixo,0
17,3ano,noturno,0.52803475,Alto,0
16,1ano,matutino,0.049675718,Baixo,0
15,1ano,matutino,0.004935256,Baixo,0
15,1ano,noturno,0.9102278,Alto,1
15,1ano,noturno,0.99112576,Alto,1
15,1ano,matutino,0.9237521,Alto,1
16,1ano,matutino,0.13119729,Baixo,0
15,1ano,vespertino,0.08578193,Baixo,0
15,1ano,noturno,0.0022578763,Baixo,0
17,2ano,matutino,0.68841535,Alto,0
18,2ano,noturno,0.9907051,Alto,1
15,1ano,matutino,0.061265174,Baixo,0
16,1ano,vespertino,0.0048035826,Baixo,0
15,1ano,matutino,0.25996307,Médio,0
16,1ano,matutino,0.9984328,Alto,1
15,1ano,noturno,0.79961556,Alto,0
17,3ano,matutino,0.0018696631,Baixo,0
17,3ano,noturno,0.99409556,Alto,1
18,3ano,matutino,0.0068988116,Baixo,0
16,2ano,matutino,0.14415388,Baixo,0
16,2ano,noturno,0.16633852,Baixo,0
16,1ano,vespertino,0.23075122,Baixo,0
18,3ano,matutino,0.27198705,Médio,0
17,3ano,vespertino,0.002682071,Baixo,0
18,3ano,matutino,0.46826386,Alto,0
17,3ano,noturno,0.008924237,Baixo,0
17,2ano,matutino,0.9949825,Alto,1
17,3ano,vespertino,0.98801476,Alto,1
17,3ano,matutino,0.15578154,Baixo,0
16,1ano,vespertino,0.015995948,Baixo,0
20,3ano,noturno,0.99855,Alto,1
16,1ano,noturno,0.8132593,Alto,0
18,3ano,matutino,0.09240202,Baixo,0
18,3ano,matutino,0.022314334,Baixo,0
15,1ano,matutino,0.95425016,Alto,1
17,2ano,noturno,0.15231712,Baixo,0
16,1ano,matutino,0.034509208,Baixo,0
17,3ano,vespertino,0.91279787,Alto,1
17,3ano,matutino,0.1259506,Baixo,0
16,2ano,noturno,0.60689825,Alto,0
17,3ano,vespertino,0.6049536,Alto,0
15,1ano,vespertino,0.0015508751,Baixo,0
16,1ano,noturno,0.99817884,Alto,1
18,2ano,noturno,0.94139457,Alto,1
18,1ano,vespertino,0.9946616,Alto,1
16,2ano,noturno,0.65195906,Alto,0
15,1ano,vespertino,0.0058786934,Baixo,0
16,2ano,matutino,0.003905706,Baixo,0
16,2ano,matutino,0.0013856778,Baixo,0
17,3ano,vespertino,0.084405765,Baixo,0
15,1ano,vespertino,0.21640672,Baixo,0
18,3ano,matutino,0.8537799,Alto,1
16,2ano,matutino,0.10043436,Baixo,0
17,1ano,vespertino,0.119718336,Baixo,0
18,2ano,matutino,0.31674922,Médio,0
17,2ano,vespertino,0.23323204,Baixo,0
17,1ano,vespertino,0.99474597,Alto,1
16,2ano,matutino,0.20900221,Baixo,0
15,1ano,matutino,0.0040815673,Baixo,0
16,1ano,matutino,0.70191145,Alto,0
17,2ano,matutino,0.25064954,Médio,0
18,2ano,vespertino,0.99738795,Alto,1
17,3ano,vespertino,0.96252894,Alto,1
15,1ano,noturno,0.00133944,Baixo,0
17,3ano,matutino,0.0048980233,Baixo,0
17,3ano,vespertino,0.046014674,Baixo,0
17,3ano,matutino,0.0016200013,Baixo,0
17,3ano,noturno,0.99091536,Alto,1
15,1ano,matutino,0.3204089,Médio,0
18,2ano,vespertino,0.9939599,Alto,1
15,1ano,vespertino,0.007218582,Baixo,0
18,3ano,matutino,0.6557645,Alto,0
18,2ano,noturno,0.99806076,Alto,1
15,1ano,matutino,0.9295726,Alto,1
18,3ano,matutino,0.003168695,Baixo,0
16,1ano,vespertino,0.10315894,Baixo,0
17,2ano,vespertino,0.02858981,Baixo,0
17,3ano,matutino,0.005556526,Baixo,0
15,1ano,matutino,0.9651442,Alto,1
17,2ano,matutino,0.16582446,Baixo,0
17,3ano,noturno,0.089816995,Baixo,0
15,1ano,vespertino,0.001588508,Baixo,0
17,2ano,matutino,0.9129652,Alto,0
16,1ano,matutino,0.008172891,Baixo,0
19,2ano,noturno,0.9991786,Alto,1
15,1ano,noturno,0.81930554,Alto,0
17,3ano,matutino,0.0047839847,Baixo,0
17,3ano,vespertino,0.967339,Alto,1
17,1ano,matutino,0.99084574,Alto,1
15,1ano,matutino,0.9317343,Alto,1
16,2ano,noturno,0.98600197,Alto,1
17,3ano,noturno,0.98376715,Alto,1
16,2ano,matutino,0.9652774,Alto,1
15,1ano,noturno,0.9083106,Alto,0
17,1ano,vespertino,0.99612135,Alto,1
18,3ano,noturno,0.690553,Alto,0
17,2ano,noturno,0.82409215,Alto,1
17,3ano,vespertino,0.0010340938,Baixo,0
16,2ano,noturno,0.90686554,Alto,1
17,3ano,matutino,0.0011493831,Baixo,0
16,1ano,vespertino,0.14918806,Baixo,0
16,1ano,matutino,0.9725055,Alto,1
17,3ano,noturno,0.28114524,Médio,0
18,3ano,matutino,0.125445,Baixo,0
15,1ano,matutino,0.12718953,Baixo,0
15,1ano,noturno,0.53224903,Alto,1
16,2ano,matutino,0.0032525796,Baixo,0
16,2ano,matutino,0.0048116725,Baixo,0
15,1ano,matutino,0.028172785,Baixo,0
19,3ano,vespertino,0.997497,Alto,1
17,1ano,matutino,0.9878372,Alto,1
19,2ano,matutino,0.9981318,Alto,1
16,1ano,vespertino,0.014036723,Baixo,0
16,1ano,noturno,0.9967801,Alto,1
16,2ano,noturno,0.0046587484,Baixo,0
15,1ano,matutino,0.001261941,Baixo,0
17,2ano,noturno,0.027213486,Baixo,0
17,1ano,noturno,0.998691,Alto,1
18,3ano,vespertino,0.006500792,Baixo,0
17,3ano,vespertino,0.12055776,Baixo,0
18,3ano,matutino,0.99551827,Alto,1
15,1ano,vespertino,0.0017828572,Baixo,0
15,1ano,vespertino,0.001346942,Baixo,0
17,1ano,matutino,0.3129072,Médio,0
16,2ano,matutino,0.005270123,Baixo,0
18,1ano,matutino,0.987882,Alto,1
16,1ano,vespertino,0.56507754,Alto,1
15,1ano,matutino,0.30326897,Médio,0
15,1ano,vespertino,0.0017537385,Baixo,0
16,2ano,noturno,0.0019477088,Baixo,0
15,1ano,matutino,0.6469181,Alto,0
15,1ano,matutino,0.06872815,Baixo,0
16,2ano,matutino,0.002315514,Baixo,0
16,2ano,matutino,0.0012003251,Baixo,0
15,1ano,noturno,0.0026058385,Baixo,0
16,2ano,vespertino,0.0027869854,Baixo,0
17,3ano,noturno,0.0063187913,Baixo,0
16,2ano,noturno,0.73488927,Alto,0
18,2ano,matutino,0.09688384,Baixo,0
18,3ano,vespertino,0.47452095,Alto,1
17,2ano,vespertino,0.6613708,Alto,0
17,3ano,vespertino,0.21591009,Baixo,0
18,3ano,matutino,0.061150257,Baixo,0
17,1ano,matutino,0.9971282,Alto,1
17,2ano,vespertino,0.0057302522,Baixo,0
18,2ano,vespertino,0.6272131,Alto,0
17,3ano,matutino,0.0033764374,Baixo,0
17,2ano,matutino,0.2613966,Médio,0
16,1ano,vespertino,0.32952404,Médio,0
16,2ano,vespertino,0.3603087,Médio,0
15,1ano,vespertino,0.6767758,Alto,1
17,3ano,matutino,0.27929488,Médio,0
16,2ano,matutino,0.22407869,Baixo,0
17,3ano,noturno,0.004758419,Baixo,0
17,3ano,vespertino,0.594026,Alto,0
16,2ano,matutino,0.0913491,Baixo,0
17,2ano,vespertino,0.9862817,Alto,1
17,3ano,matutino,0.98629737,Alto,1
20,3ano,vespertino,0.061216846,Baixo,0
18,3ano,matutino,0.0034649807,Baixo,0
15,1ano,vespertino,0.0017543053,Baixo,0
17,2ano,noturno,0.49511495,Alto,0
16,1ano,matutino,0.026328098,Baixo,0
18,3ano,matutino,0.9988273,Alto,1
16,2ano,matutino,0.667877,Alto,1
19,2ano,matutino,0.9956649,Alto,1
16,1ano,noturno,0.011522723,Baixo,0
15,1ano,noturno,0.0031245262,Baixo,0
17,2ano,matutino,0.008156418,Baixo,0
15,1ano,noturno,0.23237996,Baixo,0
15,1ano,matutino,0.124510646,Baixo,0
17,3ano,vespertino,0.036431957,Baixo,0
17,3ano,vespertino,0.0022582125,Baixo,0
15,1ano,matutino,0.6813327,Alto,0
15,1ano,vespertino,0.9826733,Alto,1
18,3ano,vespertino,0.1311118,Baixo,0
16,2ano,matutino,0.00635452,Baixo,0
16,2ano,noturno,0.003578959,Baixo,0
16,1ano,matutino,0.1550618,Baixo,0
15,1ano,matutino,0.035957497,Baixo,0
15,1ano,noturno,0.9163428,Alto,1
17,3ano,matutino,0.0039412435,Baixo,0
15,1ano,matutino,0.0021474743,Baixo,0
15,1ano,matutino,0.0031870387,Baixo,0
18,3ano,matutino,0.9354516,Alto,1
17,3ano,matutino,0.006214448,Baixo,0
18,3ano,matutino,0.003518289,Baixo,0
16,2ano,vespertino,0.70111287,Alto,1
16,2ano,vespertino,0.9811327,Alto,1
17,2ano,noturno,0.007862106,Baixo,0
17,1ano,noturno,0.91646045,Alto,1
16,2ano,matutino,0.7005174,Alto,0
19,2ano,noturno,0.99778134,Alto,1
16,2ano,noturno,0.003066596,Baixo,0
17,3ano,noturno,0.12482459,Baixo,0
17,3ano,vespertino,0.9481539,Alto,1
16,1ano,matutino,0.98327005,Alto,1
16,2ano,matutino,0.10337533,Baixo,0
16,1ano,noturno,0.00862384,Baixo,0
18,1ano,vespertino,0.99937123,Alto,1
16,1ano,noturno,0.019478993,Baixo,0
19,1ano,vespertino,0.9995122,Alto,1
19,3ano,matutino,0.9880044,Alto,1
16,2ano,matutino,0.23741454,Baixo,0
18,3ano,noturno,0.535472,Alto,0
15,1ano,matutino,0.004040974,Baixo,0
16,1ano,vespertino,0.20985131,Baixo,0
17,2ano,noturno,0.5992574,Alto,1
15,1ano,matutino,0.11252629,Baixo,0
15,1ano,matutino,0.0031321489,Baixo,0
19,3ano,vespertino,0.99834156,Alto,1
16,1ano,noturno,0.04032248,Baixo,0
15,1ano,vespertino,0.7143934,Alto,0
17,2ano,matutino,0.196646,Baixo,0
18,2ano,matutino,0.993471,Alto,1
17,2ano,matutino,0.06993655,Baixo,0
16,2ano,matutino,0.0037747573,Baixo,0
18,3ano,matutino,0.36322755,Médio,0
15,1ano,noturno,0.009342416,Baixo,0
17,2ano,matutino,0.66104144,Alto,0
16,2ano,noturno,0.3551034,Médio,0
17,3ano,noturno,0.726483,Alto,0
15,1ano,vespertino,0.1727998,Baixo,0
17,2ano,vespertino,0.0056342976,Baixo,0
15,1ano,matutino,0.0022904475,Baixo,0
16,1ano,vespertino,0.103715904,Baixo,0
17,1ano,matutino,0.13758636,Baixo,0
17,3ano,matutino,0.18010166,Baixo,0
15,1ano,vespertino,0.0012514128,Baixo,0
17,3ano,matutino,0.0032889235,Baixo,0
15,1ano,matutino,0.2706506,Médio,0
17,3ano,vespertino,0.43022826,Alto,0
18,3ano,vespertino,0.67657673,Alto,0
15,1ano,matutino,0.00095073495,Baixo,0
15,1ano,matutino,0.7006046,Alto,1
15,1ano,matutino,0.0024773427,Baixo,0
17,3ano,vespertino,0.057204705,Baixo,0
16,1ano,vespertino,0.9630678,Alto,1
16,2ano,matutino,0.7137327,Alto,0
17,2ano,vespertino,0.0055785202,Baixo,0
17,3ano,noturno,0.009103846,Baixo,0
17,2ano,vespertino,0.13399558,Baixo,0
16,2ano,vespertino,0.00095756265,Baixo,0
17,3ano,vespertino,0.9448415,Alto,1
17,1ano,noturno,0.9984055,Alto,1
17,3ano,noturno,0.0069651906,Baixo,0
16,1ano,matutino,0.0033896414,Baixo,0
16,2ano,matutino,0.048918094,Baixo,0
17,3ano,matutino,0.004012263,Baixo,0
16,2ano,noturno,0.9867091,Alto,1
16,2ano,matutino,0.46373668,Alto,0
16,1ano,noturno,0.43009445,Alto,0
18,2ano,matutino,0.9979804,Alto,1
15,1ano,vespertino,0.036439665,Baixo,0
16,2ano,matutino,0.0009324645,Baixo,0
16,2ano,vespertino,0.06845768,Baixo,0
15,1ano,matutino,0.0009922723,Baixo,0
15,1ano,vespertino,0.9568335,Alto,1
15,1ano,vespertino,0.0011648113,Baixo,0
15,1ano,matutino,0.027932925,Baixo,0
15,1ano,vespertino,0.13282114,Baixo,0
17,3ano,noturno,0.0053924494,Baixo,0
17,2ano,noturno,0.9792997,Alto,1
16,1ano,vespertino,0.0023971004,Baixo,0
16,2ano,vespertino,0.14636251,Baixo,0
17,3ano,noturno,0.0018568947,Baixo,0
16,1ano,vespertino,0.0017974268,Baixo,0
15,1ano,noturno,0.87013763,Alto,1
15,1ano,noturno,0.9913328,Alto,1
17,1ano,matutino,0.991814,Alto,1
18,3ano,matutino,0.047255456,Baixo,0
17,3ano,vespertino,0.98331106,Alto,1
15,1ano,vespertino,0.60685724,Alto,0
18,3ano,vespertino,0.004358012,Baixo,0
15,1ano,noturno,0.60210323,Alto,1
16,2ano,vespertino,0.85765177,Alto,1
17,3ano,matutino,0.004687425,Baixo,0
15,1ano,vespertino,0.0030006804,Baixo,0
15,1ano,matutino,0.31967583,Médio,1
16,2ano,vespertino,0.7755338,Alto,1
17,3ano,noturno,0.004148207,Baixo,0
15,1ano,matutino,0.32676324,Médio,0
17,1ano,noturno,0.99908197,Alto,1
16,1ano,noturno,0.0051401136,Baixo,0
16,2ano,matutino,0.15006894,Baixo,0
16,2ano,noturno,0.99086785,Alto,1
19,3ano,noturno,0.997308,Alto,1
17,3ano,vespertino,0.19650638,Baixo,0
17,3ano,matutino,0.12306181,Baixo,0
18,3ano,matutino,0.747864,Alto,1
16,1ano,vespertino,0.04088804,Baixo,0
17,2ano,matutino,0.08658916,Baixo,0
16,1ano,matutino,0.9968309,Alto,1
15,1ano,noturno,0.9939547,Alto,1
17,3ano,vespertino,0.12720913,Baixo,0
16,2ano,vespertino,0.026671125,Baixo,0
18,3ano,noturno,0.6849235,Alto,1
16,2ano,matutino,0.0043332297,Baixo,0
16,2ano,matutino,0.08859143,Baixo,0
16,2ano,vespertino,0.21705441,Baixo,0
15,1ano,matutino,0.048298027,Baixo,0
15,1ano,matutino,0.016672403,Baixo,0
16,2ano,noturno,0.002486686,Baixo,0
15,1ano,matutino,0.8368447,Alto,0
19,3ano,vespertino,0.99885035,Alto,1
15,1ano,vespertino,0.0024061748,Baixo,0
16,1ano,vespertino,0.083458476,Baixo,0
17,3ano,matutino,0.2598128,Médio,0
15,1ano,matutino,0.017918747,Baixo,0
17,3ano,noturno,0.001792755,Baixo,0
19,3ano,noturno,0.9993418,Alto,1
16,1ano,vespertino,0.00436764,Baixo,0
16,2ano,matutino,0.34702852,Médio,0
16,2ano,vespertino,0.003580129,Baixo,0
17,3ano,matutino,0.0027448575,Baixo,0
19,3ano,matutino,0.8826871,Alto,0
17,3ano,matutino,0.003135943,Baixo,0
17,2ano,matutino,0.09358311,Baixo,0
16,1ano,matutino,0.0021132354,Baixo,0
16,2ano,matutino,0.0032114568,Baixo,0
17,3ano,noturno,0.0019816444,Baixo,0
18,2ano,vespertino,0.9921348,Alto,1
16,2ano,matutino,0.059165236,Baixo,0
16,2ano,matutino,0.0030164146,Baixo,0
17,3ano,noturno,0.0030252566,Baixo,0
17,3ano,matutino,0.5280248,Alto,1
